,data_1,data_2,data_3
80436,0.5556688861110498,0.3519670620245338,0.5825271483790975
80437,0.5886704830486709,0.3778814154341018,0.399579608290558
80438,0.65001005363224,0.3439457185211803,0.4266042572757581
80439,0.5952691257215088,0.37597292076726374,0.3949519601340784
80440,0.5360926530330484,0.3651655552984039,0.5178485693493464
80441,0.6504413771561258,0.34447593423972217,0.4203042035317845
80442,0.610804476405635,0.3855337876567271,0.3872629570852968
80443,0.6527783095792475,0.33629014891418046,0.40693575764925527
80444,0.611484089652926,0.3403666420893528,0.3782292393242029
80445,0.5486057028368928,0.37096660758768446,0.49600136183396437
80446,0.5488286605735515,0.33570372111550534,0.5734671940545464
80447,0.659930358731776,0.3406715625411585,0.40252351970605044
80448,0.5954174923129357,0.34373881680971713,0.3840357161338016
80449,0.5449902528071949,0.33928950174037625,0.57646345185027
80450,0.5322536108341078,0.3506237480214948,0.4925297025782608
80451,0.5393588932418737,0.3330813846016899,0.5825181916134727
80452,0.5395148730243086,0.3386036799822727,0.5675788135381545
80453,0.6544872896940599,0.3590553537586286,0.4791371917254492
80454,0.5176804224802134,0.33280393415112364,0.4589344125796523
80455,0.5449409483320965,0.3366893062538427,0.5879067846080044
80456,0.6582796104648511,0.35341162653276703,0.46038914341312864
80457,0.610480961104414,0.3447784136776505,0.38949636884271793
80458,0.5440864582746904,0.3425293803846837,0.5740679057354834
80459,0.6528253482236889,0.32310819264981755,0.38937099102352946
80460,0.6501943109812756,0.31456399085003134,0.334981445806515
80461,0.5123323370636431,0.3169692834116256,0.5076061529667528
80462,0.5494893767931625,0.33646218882181783,0.5755266417641542
80463,0.6595951970609776,0.34967446866702334,0.39330826689525683
80464,0.6596620843819752,0.3428875905760654,0.26752949936107845
80465,0.5573873373980088,0.35387703505188917,0.5763966647979135
80466,0.653161960026108,0.34590158948552524,0.40144078193848265
80467,0.6084862597437409,0.37862503077428744,0.38421112509380523
80468,0.5882308212679668,0.4060078087432278,0.46638312926610326
80469,0.5375438269356958,0.3080368916443867,0.5726321531053968
80470,0.6524581930240122,0.3444909585082349,0.4017717682274321
80471,0.6361313876913604,0.3652201858765884,0.4228032932371045
80472,0.5435374928230876,0.3008784293564374,0.5725004041529244
80473,0.6517266922546734,0.34225636501566925,0.395849774490611
80474,0.6161944796893617,0.32511305579409516,0.41533768544264993
80475,0.5616750593836688,0.407349300580978,0.5049907943038892
80476,0.5478643230458891,0.3004979749963424,0.5541759432564224
80477,0.6671282229801911,0.37373275763740055,0.4085348783044255
80478,0.6333474975128189,0.36355658334845964,0.41377112178554776
80479,0.547922011094419,0.30174801476488494,0.560961893085759
80480,0.6711248763596397,0.3765367949729313,0.38223107150665947
80481,0.6215025958531408,0.330510825086456,0.3753059115700896
80482,0.5654453109638599,0.390639322893349,0.4906418698779341
80483,0.5511995351399166,0.30018232783566723,0.5713827012003045
80484,0.6726381793389047,0.3641151629606467,0.4062268296500578
80485,0.6380800473730811,0.36042483130477554,0.4262770649375309
80486,0.555301096478789,0.32104491707486926,0.5882414972494449
80487,0.635913324148921,0.3755345696836553,0.424181249379575
80488,0.5367327955102928,0.38550030107198713,0.5252012120498037
80489,0.5467590508513549,0.29957757524267337,0.5716065865418074
80490,0.6582497015001775,0.3342042509852703,0.3796254638886362
80491,0.6431809306649615,0.37108412005856867,0.39597787313860244
80492,0.5432663635266588,0.31902090400482136,0.5665915075733847
80493,0.6527721918364733,0.3381816252448314,0.41078385455456434
80494,0.6385759923873076,0.377033249062916,0.42520120528998073
80495,0.6365668803436554,0.35785592205244465,0.45925800531207184
80496,0.5398660314595463,0.33034841171241947,0.5684621534234465
80497,0.6521363997540905,0.34454888961222535,0.3982242806559584
80498,0.5954097431720886,0.3403036914356989,0.3728179586733482
80499,0.539206765371556,0.3468445084517247,0.5764778840726164
80500,0.6496849069329459,0.36500678625494476,0.49300120024039285
80501,0.6165755470892731,0.3501425244828857,0.41025084250210386
80502,0.5778772440301799,0.3343591694152891,0.5541585874105798
80503,0.5323571592951374,0.3414703241666858,0.5663847245843578
80504,0.6273421852558496,0.33462004847587107,0.38972884760935306
80505,0.6211000936952132,0.29121366466503956,0.3738432294946765
80506,0.5514022363505009,0.32062471888319377,0.5665364488141293
80507,0.6230764418275636,0.3370820000638015,0.38899906555585195
80508,0.627099197576182,0.29784170495158413,0.38012019844271927
80509,0.5587739804435421,0.345717103845161,0.5474574057630804
80510,0.5422509541759852,0.330158184532372,0.5693663135639264
80511,0.6229742528649284,0.32558430899433205,0.3729897849271019
80512,0.5456066946957661,0.2973828631035969,0.5504459573604554
80513,0.5993226061338377,0.3585327705060132,0.35888018358868395
80514,0.5327807789947893,0.35544499109259853,0.48939079561529486
80515,0.5493997858489806,0.30518210872458884,0.5493690330407648
80516,0.6233671025842566,0.3363449513947508,0.3883128167631986
80517,0.6222939598684402,0.3865710122717374,0.4210212010698231
80518,0.5498584806072043,0.33176516241464177,0.5688315777565722
80519,0.6240763528965426,0.3378456248416859,0.38810125964909825
80520,0.6174494326571041,0.4151154378024786,0.3760515369590118
80521,0.5747313194292467,0.41468358462905075,0.5108923902744668
80522,0.548417865475419,0.3132450526052887,0.5548776297951101
80523,0.630653107645233,0.3302678238739898,0.37622708111547765
80524,0.6035926093237589,0.3417319252172879,0.3593052497158086
80525,0.547226808932207,0.3199603161623521,0.5641053460297683
80526,0.6231060335759454,0.335786199880178,0.38880302223579594
80527,0.622783333973761,0.37231600693517825,0.41416135792408265
80528,0.553871402650771,0.3078069206327587,0.5539500975662169
80529,0.5648440954573044,0.3447509780568882,0.5871292021553155
80530,0.6231796730723012,0.3287050936658066,0.3938575532218618
80531,0.650684228885954,0.40897508458424653,0.35878839364058823
80532,0.5570169194021859,0.34401753933793777,0.5789780046509612
80533,0.5846630896319077,0.30739016048879786,0.37901249157852784
80534,0.6670065478739047,0.4152199888334788,0.31047721799344585
80535,0.5620976821178314,0.37617249943709485,0.5039724776505883
80536,0.6384540906979554,0.3326854246464022,0.5594416426667597
80537,0.6525109415617095,0.3282236638443346,0.4101134406475532
80538,0.6691919415426794,0.3215223931414695,0.39255074421765573
80539,0.6946057247757982,0.40081357187556976,0.4464096433202994
80540,0.5939319684175268,0.3365532283252998,0.44181264251185837
80541,0.5831407686466272,0.3891609623760815,0.5839182861766383
80542,0.6775643217705097,0.33703775238971495,0.38539167750181813
80543,0.6446530408428808,0.4069542001376189,0.43492284489994837
80544,0.5862721466147418,0.3878285813647749,0.588334580013711
80545,0.6753126298967081,0.33788578123899216,0.4027725008908602
80546,0.6679848882350281,0.4051085873634806,0.3102904778799491
80547,0.5707793482303561,0.35097556344412734,0.4957828336522787
80548,0.5895494893937869,0.38970242051065,0.5976739178275227
80549,0.6898826914042957,0.3729759401939911,0.38383170467225114
80550,0.6559299893900498,0.39746030641763563,0.40624832588755716
80551,0.5461888772248017,0.39441130818244136,0.5688073775898277
80552,0.6669902792097867,0.3394277112585022,0.4132292205656938
80553,0.657320167131408,0.3821710675675778,0.3251974130292143
80554,0.5473763084389626,0.3888814490968865,0.4865190537613126
80555,0.5394454932895881,0.39337594011319693,0.5528601605870338
80556,0.6723037427339166,0.3300338991074901,0.40434931412975744
80557,0.7176586030974432,0.3946556846139933,0.4542567332823575
80558,0.5969976826131986,0.37357684217354453,0.5696358953096731
80559,0.676804135585052,0.32123535053777963,0.40288533078839517
80560,0.6912877783113778,0.15316955101464802,0.571849669780951
80561,0.5681884161905735,0.3648551339702548,0.4858073626844177
80562,0.6008415736897454,0.3829180865750008,0.4848188568510452
80563,0.6810736402922288,0.31956638465521603,0.3403056895099003
80564,0.6690793297590215,0.4057959906235328,0.35589431902099644
80565,0.6540417820702606,0.36908637367306013,0.36664591907957705
80566,0.5892339044998659,0.3240181063579571,0.5427097791961238
80567,0.6211924489527967,0.3673463433442363,0.5582746268045305
80568,0.6787050768731342,0.3307766893162242,0.34879140108589124
80569,0.6619386097597785,0.3843578378164336,0.4730766385143693
80570,0.6424862269854943,0.3687856132589891,0.5342917883730569
80571,0.6910364976915052,0.34931959338192486,0.3837500375592672
80572,0.5750339890884223,0.3713076619209703,0.4273419229729648
80573,0.6439530351196756,0.3913895049046694,0.50168584918571
80574,0.7260373729677266,0.3639203631771389,0.3573952447956713
80575,0.6402649878757243,0.4082414052019561,0.4411171750104346
80576,0.6828088587260506,0.29968295140512513,0.35713636891977996
80577,0.7220524565910819,0.34358434532590126,0.36318578532228113
80578,0.6071119881335957,0.36563058563227735,0.39065893167147137
80579,0.6418983345632027,0.377495322675755,0.43259535330435195
80580,0.6909807582573404,0.38614998894861047,0.3194021448513148
80581,0.7180141572441556,0.3712860709813229,0.3647807571360157
80582,0.6527263314239736,0.36772432230997676,0.47790403099405937
80583,0.7075115336657445,0.38428446987820464,0.330018962486801
80584,0.7284576426424165,0.3674528540624339,0.373408361624038
80585,0.6127145263329585,0.365815655740753,0.4212995367865011
80586,0.6397207806685016,0.39591012508361056,0.4541744155363989
80587,0.7057663455770316,0.35410167708955953,0.3307195125302278
80588,0.7215341704865763,0.3610277617324807,0.37477366844750826
80589,0.6312792472890165,0.4039259677106208,0.4420041652002076
80590,0.6929732391039695,0.36649202286764143,0.36457634008507844
80591,0.725670897517247,0.3547858485847601,0.3796016439619418
80592,0.6494470853471765,0.38663839800694305,0.46297164933566315
80593,0.6308023352523097,0.37445619163750155,0.42208090474013327
80594,0.6973598872561184,0.3730513021998945,0.42936419165545125
80595,0.7155165774274456,0.34240543876457324,0.39366126485821795
80596,0.6394264492661441,0.39002016488043106,0.4668217910874639
80597,0.7051766404902143,0.3721918934126821,0.3848395520495057
80598,0.7159056205512698,0.3259778623162195,0.3736819485649791
80599,0.5814108522565432,0.3850208309377124,0.4122973282508927
80600,0.6356838861365829,0.35988956165609326,0.4583929338487428
80601,0.6989255309235626,0.3738112826472015,0.35495877640171436
80602,0.7156491285208861,0.34149834425555964,0.3797445381727718
80603,0.6240577730851544,0.348589592710689,0.46537476645233633
80604,0.6973272139780431,0.3765644368765565,0.36339850005608965
80605,0.7263204205334118,0.34473461294976687,0.368116696043168
80606,0.5782286290484833,0.37916126307632975,0.4201228881763359
80607,0.7147764665016099,0.39327169850649096,0.3224179174113879
80608,0.7152442245824618,0.3434508459331443,0.380666476648039
80609,0.6152102028519166,0.349717788068227,0.4793646766727596
80610,0.7144790535695587,0.327911695394714,0.3698167577569731
80611,0.5928130106058237,0.3864205633037476,0.4260870463098244
80612,0.7238434144590681,0.3998242736457006,0.29484048389112183
80613,0.7131208693570787,0.34017651805073673,0.38042607198880385
80614,0.6170008435036111,0.3668700018333819,0.4831789575629459
80615,0.7034607722502043,0.3853911430570493,0.3297470950758643
80616,0.7197367776595238,0.3348608837182771,0.38341637269040924
80617,0.5895643079262843,0.38611223918470444,0.4214599473889727
80618,0.6224025384735283,0.3631414734674018,0.47359092585680673
80619,0.7209740571481409,0.40350772920614264,0.3024883893278211
80620,0.7106311293144421,0.3347473593827418,0.3823208673069368
80621,0.7221710048510613,0.4030129253790609,0.29355386140868694
80622,0.7138209203968968,0.3377919569168614,0.3807966877407532
80623,0.5872437348005071,0.3700971597011455,0.41991461802622426
80624,0.6359080674217966,0.38655017770258704,0.4212687288926636
80625,0.7206420223236489,0.4091489810376498,0.31169569300912275
80626,0.7137875673696242,0.3313973944506136,0.37573231276227903
80627,0.6255100345865172,0.37119279674682637,0.49254719362056565
80628,0.7149495306471993,0.3336144882803119,0.38220661784654814
80629,0.595482929502313,0.3898176294895655,0.4279902745072909
80630,0.6353817602767649,0.37678557210555796,0.4066166432996481
80631,0.7280444457637874,0.4005105423500071,0.2984387968826265
80632,0.7135285376089044,0.329798942926676,0.38068824327846285
80633,0.6326254679156269,0.38319612149367854,0.4379424071858542
80634,0.7228883215204867,0.4027353717870632,0.2869178602993324
80635,0.709568907902393,0.3349667412074089,0.3920955123798894
80636,0.5972940532631476,0.3876218859361746,0.4277233290925583
80637,0.6226236835456616,0.35337043872114643,0.4598645811395595
80638,0.7201930706372509,0.40366055042705556,0.3132211442670295
80639,0.7114639580307665,0.33328649852834147,0.37781667042005845
80640,0.7273930647664837,0.40074804268612996,0.29021953218441354
80641,0.7193078105995213,0.3277533732974578,0.3704402331422433
80642,0.5876640010707863,0.37934145115705065,0.4010057873211609
80643,0.6227133651230696,0.3628580751942893,0.4821730958837308
80644,0.7207387732927072,0.40591687238117724,0.2799352117639647
80645,0.7124205464175818,0.3398927072118986,0.38701521801798405
80646,0.6222543078319408,0.3609082208134449,0.4748442646601889
80647,0.7279800055398994,0.39789683533595527,0.3059871068879792
80648,0.7133010935275446,0.32953524466696804,0.38359928505406826
80649,0.5920290785150797,0.3890975647762247,0.3995318923891591
80650,0.6226260400095449,0.3629378722817446,0.48675174377242003
80651,0.6939054018363011,0.37049748597703064,0.395443542920635
80652,0.7121629214718692,0.3299037690014934,0.39493549151501933
80653,0.6224543353623497,0.36268655099380914,0.4857292698279047
80654,0.7242577895696389,0.4010866903860157,0.2730169906141842
80655,0.7102338838836391,0.33385683626371243,0.3869354521052506
80656,0.5919694418521846,0.38132702685364944,0.4209172687894607
80657,0.6507582309152151,0.40737219797875707,0.462395104022355
80658,0.7196480024143785,0.38381909573955963,0.3267586110767205
80659,0.7130187257110565,0.3491153389672019,0.3903407636971
80660,0.6477101901986686,0.4025392311649467,0.48753000220742027
80661,0.7066456691384396,0.36808095099940974,0.31974705215098753
80662,0.7137124324250348,0.3275857340908951,0.37856970626506825
80663,0.5888899060895046,0.3738740270179925,0.4106422024612313
80664,0.6266342944419581,0.35665700605341794,0.4878674694767792
80665,0.7275431533892102,0.4003106542558816,0.29443087663447876
80666,0.7134055936374502,0.32859401034414865,0.3821155714789949
80667,0.6309800216924396,0.36212993106881936,0.47782451857469266
80668,0.7220113091063488,0.3930178330632467,0.2891426934187342
80669,0.7102207873824411,0.33452656795851177,0.38894281537777287
80670,0.5916383586765689,0.38276406203738783,0.442704939162775
80671,0.6230140408512671,0.357199083036575,0.4700414441375147
80672,0.7166278767315276,0.40811450686081113,0.3106257608814647
80673,0.7134750186887837,0.3296369421183652,0.37774052101269046
80674,0.6240527429410956,0.36300463916836173,0.4616847649100827
80675,0.7249003338273798,0.3972066128767771,0.28729735782511884
80676,0.7179025424259867,0.33845697848629175,0.3800545436607342
80677,0.5841209216722762,0.3783470646165639,0.37943536076314077
80678,0.6223545934968242,0.36309141549267754,0.4882247599274171
80679,0.7291337211938824,0.3940979988942121,0.2718141688799173
80680,0.7134753359050758,0.3379943891662956,0.3790262224692261
80681,0.6287667583065827,0.3628113865063254,0.48912200814876394
80682,0.7222325901283213,0.40109170993567894,0.29251672287290587
80683,0.7158597148221569,0.3431965335436971,0.37723284139734603
80684,0.5969911570209062,0.3832822445889286,0.4263602783600521
