0,1,2,3,4
61.0,0.0,87.1467889908257,0.0,0.0
60.0,0.0,90.11926605504587,0.0,0.0
66.0,0.0,83.18348623853213,0.0,0.0
50.0,0.0,78.22935779816514,0.0,0.0
41.999999999999986,0.0,75.25688073394497,0.0,0.0
42.999999999999986,0.0,86.1559633027523,0.0,0.0
59.0,0.0,83.18348623853213,0.0,0.0
46.0,0.0,82.19266055045873,0.0,0.0
41.0,0.0,82.19266055045873,0.0,0.0
58.0,0.0,85.1651376146789,0.0,0.0
56.0,0.0,80.21100917431193,0.0,0.0
39.0,0.0,79.22018348623854,0.0,0.0
41.0,0.0,86.1559633027523,0.0,0.0
46.0,0.0,92.10091743119267,0.0,0.0
52.0,0.0,80.21100917431193,0.0,0.0
42.999999999999986,0.0,69.31192660550458,56.0,0.0
48.0,0.0,80.21100917431193,0.0,0.0
50.0,0.0,85.1651376146789,0.0,0.0
44.0,0.0,85.1651376146789,0.0,0.0
51.0,0.0,87.1467889908257,0.0,0.0
56.0,0.0,78.22935779816514,0.0,0.0
60.0,0.0,66.33944954128441,69.0,0.0
59.0,0.0,69.31192660550458,51.0,0.0
53.0,0.0,77.23853211009174,3.0,0.0
45.0,0.0,81.20183486238533,0.0,0.0
58.0,0.0,69.31192660550458,40.0,0.0
38.0,0.0,64.35779816513762,0.0,0.0
36.0,0.0,62.37614678899082,9.0,0.0
41.999999999999986,0.0,65.34862385321101,0.0,0.0
31.000000000000007,0.0,65.34862385321101,0.0,0.0
33.00000000000001,0.0,68.3211009174312,0.0,0.0
49.0,0.0,60.39449541284404,65.0,0.0
52.0,0.0,64.35779816513762,80.0,0.0
40.0,0.0,62.37614678899082,1.0,0.0
37.0,0.0,68.3211009174312,0.0,0.0
39.0,0.0,73.27522935779817,0.0,0.0
40.0,0.0,78.22935779816514,0.0,0.0
41.0,0.0,74.26605504587157,0.0,0.0
46.0,0.0,75.25688073394497,0.0,0.0
41.999999999999986,0.0,78.22935779816514,0.0,0.0
48.0,0.0,81.20183486238533,0.0,0.0
42.999999999999986,0.0,72.28440366972478,80.0,0.0
39.0,0.0,74.33622145652771,59.0,0.0
37.0,0.0,55.44036697247707,0.0,0.0
41.0,0.0,54.44954128440367,0.0,0.0
38.0,0.0,59.40366972477065,0.0,0.0
37.0,0.0,65.34862385321101,0.0,0.0
37.0,0.0,77.23853211009174,0.0,0.0
52.0,0.0,71.29357798165138,0.0,0.0
35.00000000000001,0.0,63.36697247706422,0.0,0.0
47.0,0.0,65.34862385321101,0.0,0.0
32.00000000000001,0.0,52.467889908256886,0.0,0.0
30.0,0.0,48.50458715596331,0.0,0.0
20.999999999999993,0.0,48.50458715596331,0.0,0.0
31.000000000000007,0.0,44.54128440366973,0.0,0.0
35.00000000000001,0.0,42.559633027522935,42.0,0.0
32.00000000000001,0.0,46.522935779816514,0.0,0.0
27.0,0.0,43.550458715596335,0.0,0.0
20.999999999999993,0.0,47.513761467889914,0.0,0.0
37.0,0.0,50.48623853211009,41.0,0.0
39.0,0.0,48.50458715596331,2.0,0.0
29.0,0.0,44.54128440366973,0.0,0.0
20.0,0.0,39.587155963302756,0.0,0.0
19.0,0.0,46.522935779816514,0.0,0.0
28.0,0.0,55.44036697247707,0.0,0.0
33.00000000000001,0.0,44.54128440366973,0.0,0.0
29.0,0.0,44.54128440366973,24.0,0.0
20.999999999999993,0.0,50.48623853211009,0.0,0.0
28.0,0.0,55.44036697247707,0.0,0.0
20.999999999999993,0.0,54.44954128440367,0.0,0.0
28.0,0.0,49.49541284403671,0.0,0.0
27.0,3.0,46.522935779816514,3.0,0.0
20.999999999999993,0.0,50.48623853211009,0.0,0.0
28.0,0.0,49.49541284403671,0.0,0.0
18.0,2.0,35.62385321100918,2.0,0.0
15.0,0.0,49.49541284403671,0.0,0.0
30.0,0.0,42.559633027522935,0.0,0.0
27.0,5.0,35.62385321100918,5.0,0.0
18.0,0.0,36.61467889908257,0.0,0.0
21.999999999999993,0.0,42.559633027522935,0.0,0.0
18.0,0.0,40.57798165137615,0.0,0.0
15.0,0.0,43.550458715596335,0.0,0.0
16.0,0.0,47.513761467889914,0.0,0.0
20.0,0.0,50.48623853211009,0.0,0.0
27.0,0.0,49.49541284403671,0.0,0.0
32.00000000000001,0.0,49.49541284403671,0.0,0.0
21.999999999999993,0.0,46.522935779816514,0.0,0.0
23.0,0.0,43.550458715596335,0.0,0.0
23.0,0.0,37.60550458715596,0.0,0.0
8.0,0.0,29.67889908256881,0.0,0.0
11.0,0.0,30.669724770642205,0.0,0.0
20.999999999999993,0.0,52.467889908256886,0.0,0.0
41.0,0.0,53.458715596330286,14.0,0.0
34.00000000000001,0.0,56.431192660550465,25.0,0.0
19.0,0.0,34.633027522935784,0.0,0.0
7.0,0.0,19.770642201834864,0.0,0.0
7.0,0.0,21.752293577981654,0.0,0.0
10.0,0.0,29.67889908256881,0.0,0.0
-5.0,5.0,28.68807339449541,5.0,1.0
-9.0,0.0,26.706422018348626,0.0,1.0
14.0,10.0,27.69724770642202,10.0,2.0
-4.0000000000000036,0.0,27.69724770642202,0.0,2.0
16.0,0.0,32.65137614678899,0.0,2.0
12.0,16.0,31.660550458715598,16.0,3.0
4.9999999999999964,0.0,21.752293577981654,0.0,3.0
8.0,0.0,30.669724770642205,0.0,3.0
19.0,0.0,39.587155963302756,0.0,1.0
13.0,0.0,30.669724770642205,0.0,1.0
16.0,0.0,32.65137614678899,0.0,1.0
11.0,0.0,29.67889908256881,0.0,1.0
11.0,0.0,43.550458715596335,0.0,0.0
20.999999999999993,0.0,45.53211009174312,0.0,0.0
17.0,0.0,42.559633027522935,0.0,0.0
27.0,0.0,39.587155963302756,0.0,0.0
16.0,0.0,41.56880733944954,0.0,0.0
21.999999999999993,0.0,56.431192660550465,0.0,0.0
19.0,1.0,52.467889908256886,9.0,0.0
8.0,2.0,20.761467889908257,2.0,0.0
16.557476580142975,0.0,27.69724770642202,0.0,0.0
11.0,0.0,28.68807339449541,0.0,0.0
1.0,0.0,28.68807339449541,0.0,0.0
15.0,0.0,38.59633027522936,0.0,0.0
17.0,0.0,30.669724770642205,0.0,0.0
6.0,0.0,23.733944954128443,0.0,0.0
15.0,2.0,28.68807339449541,2.0,0.0
-5.0,1.0,18.779816513761467,1.0,0.0
-5.0,0.0,17.788990825688074,1.0,0.0
-10.000000000000002,2.6873011887073517,16.79816513761468,7.0,1.0
-13.000000000000002,0.0,16.79816513761468,0.0,1.0
3.9999999999999964,0.0,18.779816513761467,0.0,1.0
10.0,0.0,24.724770642201836,1.0,1.0
13.0,0.0,31.660550458715598,0.0,1.0
8.469062209129333,0.0,24.724770642201836,0.0,1.0
1.0,0.0,25.715596330275233,0.0,1.0
1.0,3.0,23.733944954128443,3.0,1.0
-2.0,0.0,18.779816513761467,0.0,1.0
-2.0,0.0,18.779816513761467,0.0,1.0
3.9999999999999964,50.0,15.807339449541285,13.0,6.0
-7.0,1.7942536622285843,17.788990825688074,2.0,7.0
-8.000000000000002,0.0,15.807339449541285,0.0,7.0
-12.0,0.0,24.724770642201836,0.0,7.0
14.0,6.0,30.669724770642205,6.0,7.0
8.0,0.0,29.67889908256881,0.0,7.0
-12.0,0.0,17.788990825688074,1.0,7.0
-18.0,0.0,5.899082568807341,0.0,7.0
-10.000000000000002,0.0,15.807339449541285,0.0,7.0
1.0,0.0,26.706422018348626,0.0,7.0
-8.000000000000002,0.0,20.761467889908257,0.0,7.0
8.0,0.0,28.68807339449541,0.0,7.0
8.0,0.0,22.743119266055047,0.0,7.0
-2.0,0.0,22.743119266055047,0.0,7.0
19.0,0.0,28.68807339449541,0.0,7.0
19.0,2.0,30.669724770642205,2.0,7.0
10.0,2.0,28.68807339449541,2.0,8.0
-10.000000000000002,1.0,25.715596330275233,1.0,8.0
-10.000000000000002,10.0,28.68807339449541,8.0,9.0
-12.0,0.0,6.889908256880734,0.0,9.0
-8.000000000000002,0.0,13.825688073394495,0.0,9.0
-2.0,0.0,20.761467889908257,0.0,9.0
3.0,0.0,24.724770642201836,0.0,9.0
13.0,0.0,23.733944954128443,0.0,9.0
16.0,25.0,32.65137614678899,7.0,11.0
19.0,3.0,31.660550458715598,2.0,11.0
1.0,28.0,19.770642201834864,17.0,14.0
-5.0,0.0,16.79816513761468,0.0,14.0
-11.0,0.0,19.770642201834864,0.0,14.0
-8.000000000000002,0.0,18.779816513761467,0.0,13.0
2.0,0.0,38.59633027522936,0.0,12.0
11.0,0.0,42.559633027522935,0.0,10.0
32.00000000000001,0.0,45.53211009174312,0.0,5.0
26.0,0.0,34.633027522935784,0.0,3.0
31.000000000000007,0.0,33.64220183486239,20.0,1.0
24.0,0.0,32.65137614678899,0.0,1.0
12.0,0.0,25.715596330275233,0.0,1.0
-4.0000000000000036,0.0,24.724770642201836,0.0,1.0
0.0,0.0,28.68807339449541,0.0,1.0
20.999999999999993,0.0,35.62385321100918,0.0,1.0
23.0,0.0,36.61467889908257,0.0,1.0
20.0,0.0,29.67889908256881,0.0,1.0
8.999999999999993,0.0,29.67889908256881,0.0,0.0
21.999999999999993,0.0,53.458715596330286,0.0,0.0
34.00000000000001,0.0,58.41284403669725,0.0,0.0
34.00000000000001,0.0,51.477064220183486,23.0,0.0
34.00000000000001,0.0,45.53211009174312,10.0,0.0
31.000000000000007,0.0,39.587155963302756,0.0,0.0
29.0,41.0,34.633027522935784,122.0,4.0
21.999999999999993,0.0,30.669724770642205,3.0,3.0
14.0,0.0,28.68807339449541,0.0,3.0
13.0,0.0,36.61467889908257,0.0,2.0
23.0,0.0,40.57798165137615,0.0,1.0
36.0,0.0,47.513761467889914,84.0,0.0
32.00000000000001,0.0,41.56880733944954,25.0,0.0
28.0,0.0,37.60550458715596,0.0,0.0
31.000000000000007,0.0,42.559633027522935,0.0,0.0
29.0,0.0,49.49541284403671,0.0,0.0
40.0,0.0,62.37614678899082,0.0,0.0
34.00000000000001,0.0,65.34862385321101,0.0,0.0
38.0,0.0,69.31192660550458,0.0,0.0
47.0,0.0,62.37614678899082,5.0,0.0
38.0,0.0,58.41284403669725,21.0,0.0
47.0,0.0,54.44954128440367,5.0,0.0
35.00000000000001,0.0,74.26605504587157,0.0,0.0
37.0,0.0,66.33944954128441,0.0,0.0
26.0,0.0,44.54128440366973,0.0,0.0
29.0,50.0,37.60550458715596,53.0,5.0
13.0,0.0,37.60550458715596,0.0,4.0
28.0,17.0,37.60550458715596,17.0,3.0
23.0,0.0,45.53211009174312,0.0,3.0
29.0,35.0,37.60550458715596,10.0,4.0
19.0,0.0,45.53211009174312,0.0,2.0
19.0,0.0,34.633027522935784,0.0,1.0
20.0,0.0,41.56880733944954,0.0,0.0
26.0,0.0,52.467889908256886,0.0,0.0
32.00000000000001,0.0,67.33027522935781,0.0,0.0
52.0,0.0,66.33944954128441,63.0,0.0
55.0,0.0,73.27522935779817,42.0,0.0
47.0,0.0,73.27522935779817,0.0,0.0
39.0,0.0,58.41284403669725,0.0,0.0
30.0,0.0,55.44036697247707,0.0,0.0
41.0,0.0,71.29357798165138,69.0,0.0
32.00000000000001,0.0,65.34862385321101,17.0,0.0
35.00000000000001,0.0,53.458715596330286,0.0,0.0
34.00000000000001,0.0,59.40366972477065,31.0,0.0
26.0,1.7942536622285843,41.56880733944954,3.0,1.0
27.0,0.0,54.44954128440367,0.0,0.0
23.0,0.0,51.477064220183486,0.0,0.0
23.0,0.0,53.458715596330286,0.0,0.0
36.0,0.0,80.21100917431193,0.0,0.0
51.0,0.0,82.19266055045873,0.0,0.0
52.0,0.0,82.19266055045873,0.0,0.0
52.0,0.0,83.18348623853213,0.0,0.0
46.0,0.0,78.22935779816514,2.0,0.0
41.0,0.0,72.28440366972478,0.0,0.0
41.0,0.0,76.24770642201835,0.0,0.0
48.0,0.0,75.25688073394497,14.0,0.0
44.0,0.0,85.1651376146789,2.0,0.0
57.0,0.0,79.22018348623854,0.0,0.0
56.0,0.0,74.26605504587157,65.0,0.0
55.0,0.0,77.23853211009174,0.0,0.0
53.0,0.0,71.29357798165138,17.0,0.0
52.0,0.0,65.34862385321101,344.99999999999994,0.0
39.0,0.0,62.37614678899082,71.0,0.0
40.0,0.0,53.458715596330286,8.0,0.0
41.0,0.0,60.39449541284404,32.0,0.0
36.0,0.0,74.26605504587157,0.0,0.0
45.0,0.0,68.3211009174312,5.0,0.0
29.0,0.0,61.38532110091742,27.0,0.0
36.0,0.0,67.33027522935781,0.0,0.0
38.0,0.0,76.24770642201835,0.0,0.0
54.0,0.0,68.3211009174312,33.0,0.0
48.0,0.0,60.39449541284404,25.0,0.0
45.0,0.0,64.35779816513762,50.0,0.0
42.5244066119194,0.0,80.21100917431193,11.0,0.0
39.84906381368637,0.0,75.25688073394497,3.0,0.0
37.63856667280197,0.0,73.27522935779817,0.0,0.0
33.00000000000001,0.0,68.3211009174312,0.0,0.0
36.0,0.0,61.38532110091742,0.0,0.0
34.00000000000001,0.0,64.35779816513762,0.0,0.0
41.999999999999986,0.0,72.28440366972478,0.0,0.0
46.0,0.0,77.23853211009174,0.0,0.0
58.0,0.0,84.17431192660551,0.0,0.0
55.0,0.0,78.22935779816514,0.0,0.0
45.0,0.0,79.22018348623854,0.0,0.0
47.0,0.0,87.1467889908257,0.0,0.0
56.0,0.0,88.13761467889908,0.0,0.0
63.0,0.0,85.1651376146789,51.0,0.0
56.0,0.0,90.11926605504587,0.0,0.0
65.0,0.0,91.11009174311928,0.0,0.0
56.0,0.0,91.11009174311928,0.0,0.0
61.0,0.0,86.1559633027523,0.0,0.0
61.0,0.0,86.1559633027523,0.0,0.0
54.0,0.0,88.13761467889908,0.0,0.0
60.0,0.0,87.1467889908257,0.0,0.0
52.0,0.0,79.22018348623854,0.0,0.0
51.0,0.0,85.1651376146789,0.0,0.0
60.0,0.0,91.11009174311928,0.0,0.0
53.0,0.0,82.19266055045873,0.0,0.0
53.0,0.0,79.22018348623854,0.0,0.0
56.0,0.0,91.11009174311928,0.0,0.0
58.0,0.0,82.19266055045873,0.0,0.0
54.0,0.0,70.30275229357798,3.0,0.0
40.0,0.0,77.23853211009174,0.0,0.0
42.999999999999986,0.0,87.1467889908257,0.0,0.0
68.0,0.0,85.1651376146789,0.0,0.0
55.0,0.0,80.21100917431193,63.0,0.0
37.0,0.0,65.34862385321101,0.0,0.0
46.0,0.0,65.34862385321101,0.0,0.0
42.999999999999986,0.0,67.33027522935781,91.0,0.0
45.0,0.0,73.27522935779817,0.0,0.0
55.0,0.0,65.34862385321101,0.0,0.0
52.0,0.0,64.35779816513762,8.0,0.0
50.0,0.0,71.29357798165138,0.0,0.0
55.0,0.0,78.22935779816514,0.0,0.0
50.0,0.0,83.18348623853213,0.0,0.0
55.0,0.0,88.13761467889908,0.0,0.0
68.0,0.0,90.11926605504587,0.0,0.0
68.0,0.0,85.1651376146789,0.0,0.0
60.0,0.0,83.18348623853213,0.0,0.0
56.0,0.0,81.20183486238533,0.0,0.0
51.0,0.0,80.21100917431193,0.0,0.0
50.0,0.0,81.20183486238533,0.0,0.0
49.0,0.0,83.18348623853213,0.0,0.0
65.0,0.0,88.13761467889908,0.0,0.0
59.0,0.0,85.1651376146789,61.0,0.0
61.0,0.0,85.1651376146789,0.0,0.0
57.0,0.0,88.13761467889908,0.0,0.0
67.0,0.0,89.12844036697247,0.0,0.0
60.0,0.0,80.21100917431193,6.0,0.0
54.0,0.0,79.22018348623854,0.0,0.0
54.0,0.0,80.21100917431193,188.0,0.0
51.0,0.0,80.21100917431193,0.0,0.0
53.0,0.0,83.18348623853213,0.0,0.0
66.0,0.0,92.10091743119267,0.0,0.0
69.0,0.0,95.07339449541286,51.0,0.0
72.0,0.0,95.07339449541286,0.0,0.0
74.0,0.0,92.10091743119267,0.0,0.0
67.0,0.0,88.13761467889908,6.0,0.0
66.0,0.0,86.1559633027523,0.0,0.0
58.0,0.0,81.20183486238533,0.0,0.0
57.0,0.0,79.22018348623854,0.0,0.0
69.0,0.0,86.1559633027523,0.0,0.0
65.0,0.0,87.1467889908257,2.0,0.0
54.0,0.0,92.10091743119267,0.0,0.0
71.0,0.0,98.04587155963303,0.0,0.0
67.0,0.0,84.00677371025085,60.0,0.0
66.0,0.0,94.08256880733946,32.0,0.0
68.0,0.0,91.11009174311928,0.0,0.0
58.52292090654373,0.0,92.10091743119267,11.0,0.0
72.0,0.0,93.09174311926606,0.0,0.0
74.0,0.0,90.11926605504587,0.0,0.0
58.0,0.0,82.19266055045873,0.0,0.0
50.0,0.0,82.19266055045873,0.0,0.0
52.0,0.0,85.1651376146789,0.0,0.0
70.0,0.0,83.18348623853213,1.0,0.0
50.0,0.0,79.22018348623854,0.0,0.0
46.0,0.0,81.20183486238533,0.0,0.0
48.0,0.0,82.19266055045873,0.0,0.0
55.0,0.0,85.1651376146789,0.0,0.0
62.0,0.0,87.1467889908257,0.0,0.0
62.0,0.0,89.12844036697247,0.0,0.0
59.0,0.0,86.1559633027523,0.0,0.0
45.0,0.0,84.17431192660551,0.0,0.0
56.0,0.0,86.1559633027523,0.0,0.0
58.0,0.0,91.11009174311928,0.0,0.0
56.0,0.0,88.13761467889908,28.0,0.0
68.0,0.0,80.21100917431193,104.0,0.0
68.0,0.0,81.20183486238533,14.0,0.0
66.0,0.0,81.20183486238533,6.0,0.0
62.0,0.0,79.22018348623854,42.0,0.0
67.0,0.0,80.21100917431193,0.0,0.0
62.0,0.0,81.20183486238533,98.0,0.0
52.0,0.0,76.24770642201835,122.0,0.0
52.0,0.0,80.21100917431193,0.0,0.0
66.0,0.0,80.21100917431193,0.0,0.0
59.0,0.0,81.20183486238533,0.0,0.0
62.0,0.0,85.1651376146789,0.0,0.0
61.0,0.0,78.22935779816514,7.0,0.0
45.0,0.0,76.24770642201835,0.0,0.0
47.0,0.0,76.24770642201835,0.0,0.0
48.0,0.0,72.28440366972478,0.0,0.0
51.0,0.0,72.28440366972478,55.0,0.0
56.0,0.0,77.23853211009174,7.0,0.0
59.0,0.0,79.22018348623854,0.0,0.0
56.0,0.0,79.22018348623854,1.0,0.0
46.0,0.0,73.27522935779817,0.0,0.0
47.0,0.0,82.19266055045873,0.0,0.0
65.0,0.0,89.12844036697247,0.0,0.0
71.0,0.0,89.12844036697247,0.0,0.0
67.0,0.0,82.19266055045873,21.0,0.0
55.0,0.0,81.20183486238533,27.0,0.0
56.0,0.0,88.13761467889908,0.0,0.0
62.0,0.0,86.1559633027523,0.0,0.0
65.0,0.0,86.1559633027523,27.0,0.0
60.0,0.0,76.24770642201835,2.0,0.0
52.0,0.0,80.21100917431193,0.0,0.0
61.0,0.0,84.17431192660551,0.0,0.0
60.0,0.0,75.25688073394497,0.0,0.0
51.0,0.0,80.21100917431193,0.0,0.0
53.0,0.0,81.20183486238533,0.0,0.0
55.0,0.0,85.1651376146789,0.0,0.0
51.0,0.0,74.33622145652771,8.0,0.0
45.0,0.0,75.25688073394497,0.0,0.0
47.0,0.0,78.22935779816514,0.0,0.0
53.0,0.0,71.29357798165138,52.0,0.0
49.0,0.0,70.30275229357798,87.0,0.0
49.0,0.0,60.39449541284404,0.0,0.0
56.0,0.0,76.24770642201835,64.0,0.0
59.0,0.0,80.21100917431193,16.0,0.0
64.0,0.0,80.21100917431193,4.0,0.0
60.0,0.0,78.22935779816514,9.0,0.0
55.0,0.0,73.27522935779817,97.0,0.0
52.0,0.0,64.35779816513762,0.0,0.0
54.0,0.0,70.30275229357798,0.0,0.0
52.0,0.0,76.24770642201835,0.0,0.0
60.0,0.0,75.25688073394497,7.0,0.0
59.0,0.0,76.24770642201835,8.0,0.0
56.0,0.0,74.26605504587157,141.0,0.0
52.0,0.0,69.31192660550458,0.0,0.0
50.0,0.0,70.30275229357798,0.0,0.0
41.999999999999986,0.0,65.34862385321101,0.0,0.0
49.0,0.0,76.24770642201835,8.0,0.0
53.0,0.0,66.33944954128441,63.0,0.0
46.0,0.0,61.38532110091742,1.0,0.0
39.0,0.0,62.37614678899082,0.0,0.0
40.0,0.0,67.33027522935781,0.0,0.0
42.999999999999986,0.0,67.33027522935781,0.0,0.0
40.0,0.0,61.38532110091742,0.0,0.0
35.00000000000001,0.0,56.431192660550465,0.0,0.0
46.0,0.0,70.30275229357798,42.0,0.0
41.999999999999986,0.0,63.36697247706422,14.0,0.0
34.00000000000001,0.0,61.38532110091742,0.0,0.0
39.0,0.0,54.44954128440367,0.0,0.0
39.0,0.0,52.467889908256886,13.0,0.0
27.0,0.0,56.431192660550465,0.0,0.0
27.0,0.0,61.38532110091742,0.0,0.0
35.00000000000001,0.0,52.467889908256886,0.0,0.0
33.00000000000001,0.0,47.513761467889914,14.0,0.0
25.0,0.0,57.42201834862385,0.0,0.0
36.0,0.0,58.41284403669725,0.0,0.0
40.0,0.0,58.41284403669725,4.0,0.0
34.00000000000001,0.0,60.39449541284404,0.0,0.0
36.0,0.0,68.3211009174312,0.0,0.0
45.0,0.0,61.38532110091742,0.0,0.0
41.0,0.0,56.431192660550465,7.0,0.0
36.0,0.0,71.29357798165138,4.0,0.0
46.0,0.0,66.33944954128441,0.0,0.0
52.0,0.0,65.34862385321101,0.0,0.0
41.999999999999986,0.0,62.37614678899082,0.0,0.0
42.999999999999986,0.0,61.38532110091742,0.0,0.0
36.0,0.0,58.41284403669725,0.0,0.0
38.0,0.0,63.36697247706422,0.0,0.0
41.999999999999986,0.0,64.35779816513762,0.0,0.0
51.0,0.0,67.33027522935781,92.0,0.0
44.0,0.0,67.33027522935781,0.0,0.0
50.0,0.0,69.31192660550458,2.0,0.0
54.0,0.0,67.33027522935781,1.0,0.0
48.0,0.0,60.39449541284404,0.0,0.0
51.0,0.0,70.30275229357798,2.0,0.0
55.0,0.0,65.34862385321101,9.0,0.0
54.0,0.0,61.38532110091742,4.0,0.0
50.0,0.0,67.33027522935781,0.0,0.0
32.00000000000001,0.0,64.35779816513762,31.0,0.0
30.0,0.0,37.60550458715596,2.0,0.0
24.0,0.0,37.60550458715596,9.0,0.0
18.0,0.0,34.633027522935784,0.0,0.0
18.0,0.0,40.57798165137615,1.0,0.0
30.0,0.0,53.458715596330286,0.0,0.0
47.0,0.0,52.467889908256886,14.0,0.0
36.0,0.0,50.48623853211009,19.0,0.0
32.00000000000001,0.0,40.57798165137615,1.0,0.0
25.0,0.0,42.559633027522935,0.0,0.0
32.00000000000001,0.0,54.44954128440367,14.0,0.0
33.00000000000001,0.0,56.431192660550465,19.0,0.0
26.0,0.0,36.61467889908257,0.0,0.0
26.0,0.0,41.56880733944954,0.0,0.0
32.00000000000001,1.7942536622285843,41.56880733944954,5.0,2.0
