,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z
1598,0.5860266559829059,0.35234421364985163,0.28868120456905505
1599,0.5220328418803419,0.3741839762611276,0.2912772585669782
1600,0.5376733119658119,0.39026706231454006,0.4112149532710281
1601,0.6015760844017094,0.4124351709198813,0.44558670820353063
1602,0.6132455929487179,0.40276557863501483,0.4420041536863967
1603,0.6286571047008547,0.39982195845697327,0.42943925233644864
1604,0.6834481997863248,0.3910979228486647,0.4221183800623053
1605,0.6413835256410256,0.37863501483679524,0.42834890965732086
1606,0.6052658707264957,0.38991097922848666,0.44091381100726895
1607,0.49646269658119657,0.32997032640949553,0.3073727933541018
1608,0.5913342307692308,0.3662908011869436,0.37123572170301145
1609,0.6782925641025641,0.39905044510385757,0.4402907580477674
1610,0.6160193108974359,0.4121896109198813,0.46526479750778815
1611,0.5683868322649572,0.40378041543026705,0.4122533748701973
1612,0.5949509882478632,0.3921661721068249,0.4215991692627207
1613,0.634954407051282,0.3883086053412463,0.4338006230529595
1614,0.6186891346153847,0.3769139465875371,0.4200415368639668
1615,0.5264792361111111,0.35857566765578636,0.31568016614745587
1616,0.5744088728632479,0.38148367952522255,0.3868120456905504
1617,0.6346994497863248,0.38189910979228486,0.4075804776739356
1618,0.5883345779914531,0.40203560830860535,0.4184839044652129
1619,0.5575641613247864,0.39548961424332346,0.4332814122533749
1620,0.6286018376068376,0.40981681293768546,0.42834890965732086
1621,0.6759067467948718,0.4129099477744807,0.40446521287642784
1622,0.6178610897435898,0.38409495548961425,0.3920041536863967
1623,0.6264193856837608,0.42444992818991095,0.5109077352024922
1624,0.610316875,0.3858753709198813,0.426791277258567
1625,0.6125782211538462,0.38409495548961425,0.4106957424714434
1626,0.6150023717948718,0.3828486646884273,0.4132917964693666
1627,0.6136944658119659,0.4017566765578635,0.429595015576324
1628,0.6140348557692308,0.40376854599406525,0.4337487019730011
1629,0.6136457211538462,0.3935311572700297,0.4319833852544133
1630,0.6128465064102564,0.3997032640949555,0.4315680166147456
1631,0.6143031784188034,0.39661721068249256,0.42367601246105924
1632,0.6150932585470086,0.3975074183976261,0.42263759086188996
1633,0.613971233974359,0.4001186943620178,0.4215991692627207
1634,0.613235827991453,0.3943620178041543,0.4215991692627207
1635,0.6144763247863247,0.39519287833827893,0.4215991692627207
1636,0.6328015544871795,0.43125851572700297,0.44018691588785047
1637,0.6113236698717949,0.39525222551928785,0.42834890965732086
1638,0.6154883707264958,0.3955489614243323,0.42627206645898236
1639,0.6153980822649573,0.3967359050445104,0.4290238836967809
1640,0.614836030982906,0.3972700296735905,0.426791277258567
1641,0.6136446153846153,0.39762611275964393,0.4252336448598131
1642,0.613605592948718,0.39560830860534124,0.42575285565939774
1643,0.6145701175213676,0.39661721068249256,0.42834890965732086
1644,0.6136345192307693,0.397566765578635,0.42419522326064385
1645,0.4829865678418804,0.5464018694362018,0.4406022845275182
1646,0.6239321314102564,0.3833827893175074,0.3920041536863967
1647,0.611347889957265,0.4026646884272997,0.4205607476635514
1648,0.6073992467948718,0.4030741839762611,0.42263759086188996
1649,0.6170190865384615,0.3943620178041543,0.42315680166147457
1650,0.6178290598290599,0.3941246290801187,0.4252336448598131
1651,0.6210199893162394,0.3942433234421365,0.42263759086188996
1652,0.6181935256410256,0.395727002967359,0.4205607476635514
1653,0.6705417628205128,0.37044510385756674,0.3608515057113188
1654,0.6061203739316239,0.4085157405341246,0.40965732087227413
1655,0.6166735202991454,0.39887240356083087,0.4205607476635514
1656,0.611365982905983,0.4023026706231454,0.42107995846313606
1657,0.6104489369658119,0.3999406528189911,0.4252336448598131
1658,0.6135369391025641,0.397566765578635,0.4252336448598131
1659,0.6113103098290598,0.3978635014836795,0.42886812045690553
1660,0.6135223878205128,0.396973293768546,0.42575285565939774
1661,0.6126002831196582,0.3973293768545994,0.42575285565939774
1662,0.6083664209401709,0.39893175074183973,0.4292315680166148
1663,0.6132764155982906,0.3967359050445104,0.42471443406022846
1664,0.6133659561965812,0.3973887240356083,0.42367601246105924
1665,0.612619375,0.39839762611275964,0.42834890965732086
1666,0.6147691132478632,0.3967359050445104,0.42419522326064385
1667,0.6664929273504274,0.3975074183976261,0.39823468328141226
1668,0.610852922008547,0.4007299703264095,0.4215991692627207
1669,0.6117541506410257,0.3949554896142433,0.42731048805815164
1670,0.6171769444444445,0.3965578635014837,0.42315680166147457
1671,0.6124090064102564,0.39637982195845695,0.42627206645898236
1672,0.6155500908119658,0.39578635014836794,0.42575285565939774
1673,0.6169160683760684,0.39548961424332346,0.42367601246105924
1674,0.614487532051282,0.39543026706231454,0.42471443406022846
1675,0.6131518376068377,0.3971513353115727,0.4252336448598131
1676,0.6124929433760684,0.3967359050445104,0.42575285565939774
1677,0.614476452991453,0.3966765578635015,0.42419522326064385
1678,0.6147131623931624,0.3964985163204748,0.4252336448598131
1679,0.614536233974359,0.3965578635014837,0.42367601246105924
1680,0.6663156837606837,0.4030682492581602,0.4039460020768432
1681,0.607298969017094,0.39780415430267063,0.4252336448598131
1682,0.6091266292735042,0.3941246290801187,0.42969885773624095
1683,0.6141845833333334,0.39679525222551926,0.42315680166147457
1684,0.6147719604700854,0.39780415430267063,0.42107995846313606
1685,0.6138224732905984,0.39584569732937686,0.426791277258567
1686,0.6173303311965812,0.39578635014836794,0.4252336448598131
1687,0.6177134188034188,0.39614243323442133,0.4215991692627207
1688,0.6151471314102565,0.39596439169139463,0.42367601246105924
1689,0.6143422596153846,0.3967359050445104,0.42471443406022846
1690,0.6132631410256411,0.39637982195845695,0.42575285565939774
1691,0.613908108974359,0.3969139465875371,0.42471443406022846
1692,0.5770722596153847,0.3799406528189911,0.4462616822429907
1693,0.6445972756410256,0.38706231454005935,0.44932502596054
1694,0.6197774091880341,0.3713946587537092,0.44330218068535826
1695,0.5732352884615385,0.4049614243323442,0.42107995846313606
1696,0.6179023878205129,0.4153590118694362,0.4055036344755971
1697,0.6475059134615384,0.4033412462908012,0.4080996884735203
1698,0.5705185844017094,0.4007774480712166,0.43457943925233644
1699,0.6262148878205128,0.380593471810089,0.44402907580477674
1700,0.6398112072649573,0.38421364985163203,0.42627206645898236
1701,0.5711627510683761,0.41037590765578635,0.4101765316718588
1702,0.637401655982906,0.4104078274183976,0.40965732087227413
1703,0.6486644497863248,0.40376854599406525,0.4091381100726895
1704,0.5828566720085471,0.39483679525222554,0.41952232606438217
1705,0.6422912767094018,0.35311572700296734,0.39563862928348914
1706,0.5808846367521368,0.38991097922848666,0.41433021806853587
1707,0.5822573611111111,0.39821958456973294,0.4840056427829699
1708,0.6383530181623932,0.3825519287833828,0.4679127725856698
1709,0.58980952991453,0.40538278931750743,0.397196261682243
1710,0.6365234401709402,0.4061821958456973,0.39460020768431986
1711,0.6456901068376069,0.4014777448071217,0.42471443406022846
1712,0.5759730982905983,0.405080118694362,0.44376947040498443
1713,0.6021678258547009,0.3759643916913947,0.43727933541017655
1714,0.6199018803418803,0.3796439169139466,0.42107995846313606
1715,0.6723391292735043,0.4489545839762611,0.44023883696780897
1716,0.6325258547008548,0.38142433234421363,0.4452751817237799
1717,0.6062606837606838,0.4103952468249258,0.4319314641744548
1718,0.6203513621794872,0.3731750741839763,0.39667705088265837
1719,0.6538923237179487,0.4001186943620178,0.39460020768431986
1720,0.596753985042735,0.39999999999999997,0.39252336448598135
1721,0.5634304433760684,0.3833234421364985,0.41952232606438217
1722,0.6576343856837608,0.4002373887240356,0.46562824506749745
1723,0.6671942361111112,0.3916913946587537,0.39979231568016615
1724,0.606820625,0.40497922848664686,0.3629283489096573
1725,0.6029036858974359,0.38700296735905043,0.43359293873312565
1726,0.5969540651709402,0.38403560830860534,0.42731048805815164
1727,0.6057506891025641,0.40121068249258157,0.4080996884735203
1728,0.6518614155982906,0.3971513353115727,0.47076843198338525
1729,0.6368353579059829,0.39246290801186945,0.44771547248182764
1730,0.6143906784188035,0.39080118694362015,0.37435098650051923
1731,0.6592303098290598,0.3830860534124629,0.43982346832814123
1732,0.5875164049145299,0.38961424332344213,0.44584631360332294
1733,0.5545076923076924,0.4161925127596439,0.40342679127725856
1734,0.5795110523504273,0.40543026706231455,0.4590342679127726
1735,0.7091727136752137,0.36890207715133533,0.44745586708203533
1736,0.5373747329059829,0.36973293768545995,0.4328660436137072
1737,0.6055252136752136,0.3498516320474777,0.42419522326064385
1738,0.5943404754273505,0.40134718100890204,0.42575285565939774
1739,0.6481934294871795,0.4253549667655786,0.41952232606438217
1740,0.7094520405982906,0.39347181008902077,0.4112149532710281
1741,0.5478890972222222,0.38943620178041544,0.42471443406022846
1742,0.5499567628205129,0.382433234421365,0.4395119418483905
1743,0.5431307264957265,0.35299703264094956,0.40342679127725856
1744,0.5642287873931624,0.3890207715133531,0.37642782969885774
1745,0.7181262393162393,0.43192123086053413,0.40965732087227413
1746,0.672134748931624,0.3889614243323442,0.4138110072689512
1747,0.5404092467948718,0.3938872403560831,0.43785046728971966
1748,0.5895138461538462,0.3855786350148368,0.461318795430945
1749,0.5782017948717949,0.37353115727002967,0.43811007268951196
1750,0.5621774252136752,0.35270029673590503,0.4435098650051921
1751,0.5365300908119658,0.40177448071216615,0.383177570093458
1752,0.6697263461538462,0.42777769970326407,0.4405503634475597
1753,0.7023844497863247,0.37014836795252226,0.4148494288681205
1754,0.5527675854700855,0.3877151335311573,0.4049844236760125
1755,0.5944894123931624,0.40746304172106823,0.4432502596053998
1756,0.6547006143162393,0.3564985163204748,0.44065420560747665
1757,0.6172221207264957,0.42155322492581604,0.5302325399792316
1758,0.6030161271367521,0.37922848664688424,0.3888888888888889
1759,0.6163253685897436,0.39578635014836794,0.4091381100726895
1760,0.6138817521367521,0.39305637982195846,0.41952232606438217
1761,0.6131654700854701,0.39584569732937686,0.42886812045690553
1762,0.6139232211538461,0.3973887240356083,0.42731048805815164
1763,0.6153140544871795,0.3978635014836795,0.42627206645898236
1764,0.6137526388888889,0.3967359050445104,0.4252336448598131
1765,0.6133619978632479,0.3937091988130564,0.4153686396677051
1766,0.6135986057692308,0.39483679525222554,0.4184839044652129
1767,0.6142114423076923,0.39798219584569733,0.4298026998961579
1768,0.6150167735042735,0.3973887240356083,0.42471443406022846
1769,0.6137296634615385,0.3972106824925816,0.42471443406022846
1770,0.6133140811965812,0.39608308605341247,0.4252336448598131
1771,0.6143349145299145,0.39614243323442133,0.4252336448598131
1772,0.6136035256410257,0.3970919881305638,0.426791277258567
1773,0.596833579059829,0.3977448071216617,0.2159916926272067
1774,0.6509610096153846,0.42812394540059345,0.4829565497403946
1775,0.619655454059829,0.3916913946587537,0.433177570093458
1776,0.6179173931623931,0.3963204747774481,0.42990654205607476
1777,0.6154274893162394,0.3973293768545994,0.42995846313603325
1778,0.6126067788461539,0.39548961424332346,0.42263759086188996
1779,0.616220422008547,0.3971513353115727,0.429595015576324
1780,0.617214375,0.3969139465875371,0.43037383177570093
1781,0.6185326976495726,0.39643916913946586,0.4319833852544133
1782,0.6247076442307693,0.4004747774480712,0.4501557632398754
1783,0.613953969017094,0.3931157270029674,0.42575285565939774
1784,0.6055442254273504,0.3891394658753709,0.40446521287642784
1785,0.6140859134615384,0.39637982195845695,0.42419522326064385
1786,0.615726298076923,0.3973293768545994,0.42782969885773625
1787,0.613505657051282,0.39661721068249256,0.4252336448598131
1788,0.6142506944444445,0.39626112759643917,0.42367601246105924
1789,0.5352510202991453,0.46874710979228484,0.5164742336448598
1790,0.6149855181623931,0.3829080118694362,0.40031152647975077
1791,0.614030016025641,0.39821958456973294,0.4308411214953271
1792,0.612089983974359,0.398160237388724,0.42471443406022846
1793,0.6119171688034188,0.39602373887240355,0.4252336448598131
1794,0.6176629113247863,0.3953709198813056,0.42263759086188996
1795,0.6155436645299146,0.39614243323442133,0.42419522326064385
1796,0.6111602831196581,0.3966765578635015,0.42731048805815164
1797,0.6120354967948718,0.3971513353115727,0.42627206645898236
1798,0.6114084508547009,0.3973293768545994,0.426791277258567
1799,0.6155441185897437,0.39543026706231454,0.42263759086188996
1800,0.5547839262820513,0.43205055074183973,0.457061266874351
1801,0.6219465705128205,0.4052700296735905,0.41744548286604366
1802,0.6166093803418804,0.39299703264094954,0.43078920041536867
1803,0.6089227831196581,0.3972700296735905,0.4369158878504673
1804,0.6135104487179488,0.3997626112759644,0.42315680166147457
1805,0.6130283012820512,0.4001780415430267,0.42471443406022846
1806,0.6132933760683761,0.3985163204747774,0.42107995846313606
1807,0.6145404861111111,0.39869436201780417,0.42627206645898236
1808,0.613354139957265,0.398160237388724,0.432398753894081
1809,0.6124632478632479,0.3978635014836795,0.43110072689511947
1810,0.6069456570512821,0.4019050445103857,0.44039460020768434
1811,0.6005685523504274,0.4013827893175074,0.45067497403946005
1812,0.6104838782051282,0.39863501483679525,0.44164070612668743
1813,0.24091880341880345,0.342433234421365,0.5553548961578401
1814,0.6344295192307692,0.4066289983620178,0.4091381100726895
1815,0.6082551602564102,0.40898140919881304,0.4221183800623053
1816,0.6074338461538462,0.41362832700296737,0.416926272066459
1817,0.6261083867521368,0.39857566765578634,0.4215991692627207
1818,0.660943985042735,0.39958456973293766,0.4200415368639668
1819,0.6074306997863248,0.397566765578635,0.42419522326064385
1820,0.5718211538461538,0.39103857566765576,0.4305815160955348
1821,0.617575876068376,0.3916320474777448,0.4252336448598131
1822,0.5950812072649573,0.3865281899109792,0.4314122533748702
1823,0.5914160042735043,0.38718100890207713,0.4313603322949118
1824,0.6060548771367521,0.3913946587537092,0.42731048805815164
1825,0.6087832051282052,0.3935311572700297,0.42575285565939774
1826,0.4544337606837607,0.31216617210682496,0.5238834475597093
1827,0.725875,0.4283396356083086,0.387331256490135
1828,0.5949952136752137,0.3819584569732938,0.4384735202492212
1829,0.5706286698717948,0.3797626112759644,0.43416407061266876
1830,0.5895963194444445,0.39287833827893176,0.4252336448598131
1831,0.5834729647435898,0.39246290801186945,0.426791277258567
1832,0.6053016132478632,0.39335311572700293,0.4252336448598131
1833,0.6092222382478633,0.39317507418397624,0.42575285565939774
1834,0.6311284615384616,0.3998813056379822,0.42315680166147457
1835,0.6015992521367521,0.3944213649851632,0.426791277258567
1836,0.6130713247863248,0.3950741839762611,0.42627206645898236
1837,0.6140844658119659,0.3947774480712166,0.4252336448598131
1838,0.6129584348290599,0.39501483679525223,0.42367601246105924
1839,0.6137533600427351,0.39620178041543025,0.42315680166147457
1840,0.6192146420940171,0.3969139465875371,0.42471443406022846
1841,0.622077297008547,0.397566765578635,0.42367601246105924
1842,0.5935940758547009,0.4323796646884273,0.4065420560747664
1843,0.631616688034188,0.4129322011869436,0.4049844236760125
1844,0.6328405288461538,0.3719881305637982,0.4361370716510904
1845,0.6075359241452991,0.3712166172106825,0.44309449636552445
1846,0.6011015705128205,0.42174077982195846,0.4215991692627207
1847,0.6339995352564103,0.43582580296735907,0.40342679127725856
1848,0.5995982852564102,0.3913946587537092,0.42782969885773625
1849,0.6223230288461539,0.35851632047477744,0.43655244029075807
1850,0.5968669871794872,0.3993471810089021,0.42886812045690553
1851,0.6256355982905983,0.41533014599406526,0.4101765316718588
1852,0.6028442574786325,0.39620178041543025,0.4148494288681205
1853,0.5786494230769231,0.39916913946587534,0.4397196261682243
1854,0.5740880448717949,0.36415430267062315,0.4184839044652129
1855,0.6086616132478633,0.37513353115727,0.4371754932502596
1856,0.6212558707264957,0.36688427299703263,0.4190031152647975
1857,0.6045143856837607,0.41362609792284866,0.42834890965732086
1858,0.651114983974359,0.4262584729970326,0.40602284527518173
1859,0.5637870138888889,0.39335311572700293,0.4215991692627207
1860,0.6182978365384615,0.360593471810089,0.42367601246105924
1861,0.615539375,0.38783382789317505,0.4341121495327103
1862,0.6012402297008548,0.43567512284866466,0.44563862928348913
1863,0.6285253579059829,0.4101437562017804,0.40602284527518173
1864,0.5898601762820512,0.38172106824925817,0.42627206645898236
1865,0.6558102403846153,0.36670623145400594,0.4158878504672897
1866,0.6717429967948718,0.4080677378041543,0.46261682242990654
1867,0.5717480822649572,0.40816211821958454,0.4106957424714434
1868,0.5609553365384615,0.3782195845697329,0.39460020768431986
1869,0.6524377403846154,0.4021008902077151,0.42315680166147457
1870,0.619839391025641,0.3895548961424332,0.4355659397715473
1871,0.6234484722222222,0.3829080118694362,0.41744548286604366
1872,0.6541569978632479,0.3772700296735905,0.44273104880581515
1873,0.5834396474358974,0.3791691394658754,0.40134994807892005
1874,0.621945876068376,0.4123958454005935,0.4101765316718588
1875,0.5942320245726496,0.4103031497329377,0.4179646936656283
1876,0.581703125,0.3686053412462908,0.4509865005192108
1877,0.6651571260683761,0.404540059347181,0.4560747663551402
1878,0.659079155982906,0.3919287833827893,0.42782969885773625
1879,0.5682925267094017,0.40933376486646883,0.3935617860851506
1880,0.5747727777777778,0.3983382789317507,0.4205607476635514
1881,0.6167932585470085,0.38777448071216614,0.4221183800623053
1882,0.6030316452991453,0.4056973293768546,0.42782969885773625
1883,0.6290652724358974,0.39661721068249256,0.4652128764278297
1884,0.5946793429487179,0.33827893175074186,0.46526479750778815
1885,0.5326703792735042,0.3490207715133531,0.40134994807892005
1886,0.6238741239316239,0.41020146462908014,0.4461059190031153
1887,0.6718511378205129,0.4268417887240356,0.39252336448598135
1888,0.6298104433760684,0.39958456973293766,0.3769470404984424
1889,0.5716833386752137,0.4097324319287834,0.4578920041536864
1890,0.595500389957265,0.3804154302670623,0.4374870197300104
1891,0.6324245886752137,0.34777448071216616,0.42107995846313606
1892,0.508759889957265,0.3718694362017804,0.39563862928348914
1893,0.6094769337606838,0.43154526824925815,0.387331256490135
1894,0.6888342094017095,0.39940652818991096,0.45534787123572174
1895,0.6039738461538462,0.3602967359050445,0.4388888888888889
1896,0.5801807905982906,0.38433234421364987,0.407061266874351
1897,0.6429108867521367,0.43805229614243324,0.383177570093458
1898,0.5370531570512821,0.4188119661721068,0.35046728971962615
1899,0.6184536912393163,0.4125373715133531,0.4112149532710281
1900,0.5962251335470086,0.38522255192878335,0.471183800623053
1901,0.6370213782051282,0.34937685459940654,0.44698857736240916
1902,0.5719578846153847,0.3944807121661721,0.4164070612668744
1903,0.6496138461538462,0.4413726486646884,0.4091381100726895
1904,0.6116659188034188,0.38646884272997034,0.42731048805815164
1905,0.6114702884615385,0.39798219584569733,0.42627206645898236
1906,0.615245422008547,0.39762611275964393,0.42627206645898236
1907,0.6142891826923077,0.40059347181008903,0.42834890965732086
1908,0.6123832264957265,0.39821958456973294,0.42834890965732086
1909,0.6108394444444445,0.38801186943620175,0.426791277258567
1910,0.6156021741452992,0.39608308605341247,0.4215991692627207
1911,0.618300202991453,0.40245103857566766,0.4200415368639668
1912,0.6134049732905983,0.3975074183976261,0.4252336448598131
1913,0.6122519978632479,0.39281899109792284,0.42627206645898236
1914,0.6139393108974359,0.38979228486646883,0.4215991692627207
1915,0.6109988942307693,0.3802967359050445,0.41952232606438217
1916,0.616849764957265,0.3983382789317507,0.41952232606438217
1917,0.6140383066239317,0.395727002967359,0.42419522326064385
1918,0.6125357158119659,0.395727002967359,0.42575285565939774
1919,0.6149707852564102,0.397566765578635,0.42263759086188996
1920,0.6156536805555556,0.3977448071216617,0.42263759086188996
1921,0.613752094017094,0.39281899109792284,0.42367601246105924
1922,0.6136531570512821,0.3918694362017804,0.42419522326064385
1923,0.6133017467948718,0.4000593471810089,0.42731048805815164
1924,0.6135365598290599,0.398160237388724,0.42782969885773625
1925,0.5851791452991453,0.46411086468842727,0.38940809968847356
1926,0.6137904914529915,0.37590504451038576,0.426791277258567
1927,0.6146278525641026,0.4007240356083086,0.42731048805815164
1928,0.614168076923077,0.3970919881305638,0.42107995846313606
1929,0.6136615010683761,0.39578635014836794,0.42107995846313606
1930,0.6130351175213675,0.39798219584569733,0.4252336448598131
1931,0.6141429967948717,0.39602373887240355,0.426791277258567
1932,0.6155112286324786,0.39525222551928785,0.4252336448598131
1933,0.6142827190170941,0.39584569732937686,0.42315680166147457
1934,0.614122548076923,0.39626112759643917,0.42575285565939774
1935,0.6155780502136752,0.39637982195845695,0.42471443406022846
1936,0.6116397489316239,0.39869436201780417,0.42367601246105924
1937,0.6072592628205128,0.4023560830860534,0.42263759086188996
1938,0.6079697435897436,0.4018991097922849,0.426791277258567
1939,0.6382783226495726,0.34955489614243324,0.3587746625129803
1940,0.6153278044871795,0.4207608884272997,0.4184839044652129
1941,0.6151073557692308,0.39887240356083087,0.42367601246105924
1942,0.6131815598290599,0.3937091988130564,0.42575285565939774
1943,0.6151892467948719,0.3975074183976261,0.42367601246105924
1944,0.6131117628205128,0.39905044510385757,0.42575285565939774
1945,0.613015389957265,0.39762611275964393,0.42471443406022846
1946,0.6153687446581196,0.39626112759643917,0.42419522326064385
1947,0.6136581517094017,0.39626112759643917,0.4252336448598131
1948,0.6141500801282052,0.39643916913946586,0.42419522326064385
1949,0.6153819017094018,0.39548961424332346,0.42367601246105924
1950,0.6146774519230769,0.39804154302670625,0.42367601246105924
1951,0.6598292200854701,0.38528189910979227,0.4018691588785047
1952,0.6246699198717949,0.3978635014836795,0.43276220145379024
1953,0.6046029914529915,0.39798219584569733,0.42107995846313606
1954,0.6140868055555555,0.39620178041543025,0.42367601246105924
